Nama Hotel,Tanggal,Harga,Daerah,Bintang,Rating,Latitude,Longitude,LD,PD,Oktober,November,Weekend,AC,Restaurant,24-Hour Front Desk,Elevator,WiFi,Parking,Swimming Pool,Standard Room,Non-Standrad Room,blora,semarang,cilacap,wonogiri,banyumas,temanggung,tegal,klaten,banjarnegara,pemalang,wonosobo,surakarta,magelang,grobogan,pekalongan,sukoharjo,karanganyar,kebumen,rembang,boyolali,jepara,pati,purbalingga,salatiga,brebes,kudus,demak,kendal,purworejo
SPOT ON 2011 Hotel Mekar Sari,1023,111638,surakarta,0,6.7,-7.5607375,110.7920735,0.004957698,349407,1,0,1,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OYO 2495 Hotel Wijaya Purwokerto,1118,111808,banyumas,0,7.1,-7.4369885,109.2580428,0.011922633,95311,0,1,0,1,0,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SPOT ON 2011 Hotel Mekar Sari,1121,111811,surakarta,0,6.6,-7.5607375,110.7920735,0.004957698,342859.4,0,1,1,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SPOT ON 2451 Camel Residence,1028,112194,semarang,0,6.3,-6.9874033,110.4414723,0.010306684,103083.2857,1,0,0,1,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SPOT ON 2011 Hotel Mekar Sari,1114,112209,surakarta,0,6.6,-7.5607375,110.7920735,0.004957698,316598.7,0,1,1,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SPOT ON 2865 Sartika Inn Pati,1119,112311,pati,1,7.4,-6.7399394,111.0249734,0.026232572,269657.4444,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
OYO 90446 Hotel Pajang Indah,1114,112357,surakarta,0,0,-7.5724548,110.7840803,0.01288455,251998.4,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SPOT ON 2546 Griya Widya Syariah,1118,112574,klaten,0,7.3,-7.7209563,110.6039979,0.048544265,122337.6,0,1,0,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OYO 90249 Istana Griya 2 Hotel,1112,112700,surakarta,1,8.5,-7.5698502,110.8259433,0.005932203,243935,0,1,0,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SPOT ON 2011 Hotel Mekar Sari,1026,112877,surakarta,0,6.7,-7.5607375,110.7920735,0.004957698,370120.7778,1,0,0,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SPOT ON 2011 Hotel Mekar Sari,1027,112877,surakarta,0,6.7,-7.5607375,110.7920735,0.004957698,413499.4286,1,0,0,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SPOT ON 2011 Hotel Mekar Sari,1028,112877,surakarta,0,6.7,-7.5607375,110.7920735,0.004957698,352195.2222,1,0,0,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SPOT ON 2865 Sartika Inn Pati,1120,112965,pati,1,7.4,-6.7399394,111.0249734,0.026232572,247453.7778,0,1,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Hotel Arjuna Sari,1029,113082,semarang,1,7.3,-7.1932359,110.4101762,0.027805637,98550.22222,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SPOT ON 2281 Omajo,1112,113310,semarang,0,8.3,-6.9885379,110.4366614,0.007629105,194705.2,0,1,0,1,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OYO 2436 Hotel Kencana Tegal,1114,113423,tegal,0,7.3,-6.8677563,109.139038,0.009281827,263991.8889,0,1,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hotel Arjuna Sari,1020,113431,semarang,1,7.3,-7.1932359,110.4101762,0.027805637,91958.875,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SPOT ON 90100 Hotel Kediri Bandungan,1028,113706,semarang,2,7.3,-7.2157443,110.3846205,0.01492077,42928.22222,1,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SPOT ON 2451 Camel Residence,1101,113878,semarang,0,6.3,-6.9874033,110.4414723,0.010306684,169903.9,1,0,0,1,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SPOT ON 90577 Griya Afifah Syariah,1120,114162,klaten,0,7,-7.69526,110.6094429,0.054374203,158606.5556,0,1,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SPOT ON 2011 Hotel Mekar Sari,1024,114339,surakarta,0,6.7,-7.5607375,110.7920735,0.004957698,329995.4444,1,0,1,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SPOT ON 2011 Hotel Mekar Sari,1021,114368,surakarta,0,6.7,-7.5607375,110.7920735,0.004957698,340427.5,1,0,0,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SPOT ON 2865 Sartika Inn Pati,1118,114766,pati,1,7.4,-6.7399394,111.0249734,0.026232572,182752.5556,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
OYO 2058 Griya Ria,1112,114976,rembang,1,7.4,-7.543246,110.7978286,0.016023658,218566.9,0,1,0,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
OYO 2058 Griya Ria,1020,114995,rembang,1,7.4,-7.543246,110.7978286,0.016023658,176515.2222,1,0,0,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
RoomZ Budget Residence,1027,115000,semarang,0,7.5,-7.0000764,110.3799579,0.018110921,110129.3333,1,0,0,1,1,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RoomZ Budget Residence,1028,115000,semarang,0,7.5,-7.0000764,110.3799579,0.018110921,106818,1,0,0,1,1,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RoomZ Budget Residence,1029,115000,semarang,0,7.5,-7.0000764,110.3799579,0.018110921,108917.3,1,0,0,1,1,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RoomZ Budget Residence,1031,115000,semarang,0,7.4,-7.0000764,110.3799579,0.018110921,110705.7,1,0,1,1,1,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RoomZ Budget Residence,1101,115000,semarang,0,7.4,-7.0000764,110.3799579,0.018110921,110593.2,1,0,0,1,1,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sarila Hotel Sukoharjo,1021,115000,sukoharjo,2,7.9,-7.6585488,110.8348094,0.061941463,238734.6,1,0,0,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Sarila Hotel Sukoharjo,1026,115000,sukoharjo,2,7.9,-7.6585488,110.8348094,0.061941463,224444.6,1,0,0,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Sarila Hotel Sukoharjo,1027,115000,sukoharjo,2,7.9,-7.6585488,110.8348094,0.061941463,244684.5,1,0,0,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Sarila Hotel Sukoharjo,1028,115000,sukoharjo,2,7.9,-7.6585488,110.8348094,0.061941463,235364.6,1,0,0,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Sarila Hotel Sukoharjo,1031,115000,sukoharjo,2,7.9,-7.6585488,110.8348094,0.061941463,245094.6,1,0,1,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
RoomZ Budget Residence,1115,115000,semarang,0,7.4,-7.0000764,110.3799579,0.018110921,134827.5,0,1,0,1,1,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RoomZ Budget Residence,1116,115000,semarang,0,7.4,-7.0000764,110.3799579,0.018110921,130631.8,0,1,0,1,1,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RoomZ Budget Residence,1118,115000,semarang,0,7.5,-7.0000764,110.3799579,0.018110921,121008.8,0,1,0,1,1,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OYO 2436 Hotel Kencana Tegal,1027,115090,tegal,0,7.3,-6.8677563,109.139038,0.009281827,241942.6,1,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OYO 3042 Griya Karangsalam Indah,1027,115184,banyumas,1.5,8.1,-7.4002914,109.2177947,0.026158987,470351.6,1,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SPOT ON 2865 Sartika Inn Pati,1121,115250,pati,1,7.4,-6.7399394,111.0249734,0.026232572,191363.4,0,1,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
OYO 90385 Hotel Cadaka,1027,115266,kebumen,0,8.3,-7.6093129,109.5251091,0.120749438,209720,1,0,0,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
OYO 1808 New Bandungan Indah,1114,115353,semarang,2,7.9,-7.2220734,110.3696803,0.006050785,106610.4444,0,1,1,1,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OYO 2058 Griya Ria,1117,115358,rembang,1,7.4,-7.543246,110.7978286,0.016023658,182120.5,0,1,0,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
OYO 90258 Hotel New Aprilla,1118,115659,banyumas,1,8.2,-7.3153638,109.2310562,0.02284951,144580.2,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OYO 3042 Griya Karangsalam Indah,1028,115806,banyumas,1.5,8.1,-7.4002914,109.2177947,0.026158987,114057.2222,1,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SPOT ON 2451 Camel Residence,1030,115853,semarang,0,6.3,-6.9874033,110.4414723,0.010306684,209509.375,1,0,1,1,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OYO 2133 Pintu Naga,1020,116020,semarang,0,7.8,-6.9653899,110.3973577,0.012716233,58763.8,1,0,0,1,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OYO 3042 Griya Karangsalam Indah,1120,116025,banyumas,1.5,8,-7.4002914,109.2177947,0.026158987,232671.4286,0,1,1,1,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OYO 3479 Hotel Intan,1020,116041,banyumas,1,5.9,-7.5629454,109.2122021,0.128709627,142686.2222,1,0,0,1,1,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OYO 90258 Hotel New Aprilla,1020,116041,banyumas,1,8.2,-7.3153638,109.2310562,0.02284951,159219.4444,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OYO 90385 Hotel Cadaka,1028,116077,kebumen,0,8.3,-7.6093129,109.5251091,0.120749438,195909,1,0,0,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Hotel Arjuna Sari,1021,116080,semarang,1,7.3,-7.1932359,110.4101762,0.027805637,164509.4444,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SPOT ON 90100 Hotel Kediri Bandungan,1112,116087,semarang,2,7.3,-7.2157443,110.3846205,0.01492077,37814,0,1,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SPOT ON 2865 Sartika Inn Pati,1101,116667,pati,1,7.4,-6.7399394,111.0249734,0.026232572,174422.6667,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
SPOT ON 2451 Camel Residence,1023,116874,semarang,0,6.3,-6.9874033,110.4414723,0.010306684,265622.5,1,0,1,1,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SPOT ON 3993 Zidney 2 Syariah,1029,116896,semarang,0,8.1,-7.340447,110.496677,0.030084396,222265,1,0,0,1,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hotel Sanashtri by SHM,1101,117000,surakarta,0,7.8,-7.5663496,110.8068893,0.004811124,148950,1,0,0,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SPOT ON 3993 Zidney 2 Syariah,1119,117027,semarang,0,8.1,-7.340447,110.496677,0.030084396,273392.2,0,1,0,1,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SPOT ON 2451 Camel Residence,1024,117156,semarang,0,6.3,-6.9874033,110.4414723,0.010306684,151156.3,1,0,1,1,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OYO 90258 Hotel New Aprilla,1031,117176,banyumas,1,8.2,-7.3153638,109.2310562,0.02284951,145274.1,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RoomZ Budget Residence,1114,117296,semarang,0,7.4,-7.0000764,110.3799579,0.018110921,109980.3,0,1,1,1,1,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RoomZ Budget Residence,1117,117296,semarang,0,7.4,-7.0000764,110.3799579,0.018110921,121487.2,0,1,0,1,1,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SPOT ON 3993 Zidney 2 Syariah,1027,117422,semarang,0,8.1,-7.340447,110.496677,0.030084396,169550.3333,1,0,0,1,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SPOT ON 2473 Buana Jaya Residence,1027,117427,cilacap,0,6,-7.7042806,109.0249786,0.016956418,171356.3333,1,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SPOT ON 2473 Buana Jaya Residence,1021,117716,cilacap,0,6,-7.7042806,109.0249786,0.016956418,168518.4444,1,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SPOT ON 2865 Sartika Inn Pati,1030,117716,pati,1,7.4,-6.7399394,111.0249734,0.026232572,253201.8,1,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
SPOT ON 2473 Buana Jaya Residence,1117,117748,cilacap,0,6,-7.7042806,109.0249786,0.016956418,106320.1667,0,1,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OYO 90385 Hotel Cadaka,1031,117760,kebumen,0,8.3,-7.6093129,109.5251091,0.120749438,192781.5556,1,0,1,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
SPOT ON 2629 Duta Karimun,1020,117912,jepara,1,6.8,-5.8801989,110.4369964,0.287778102,468568,1,0,0,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
SPOT ON 2473 Buana Jaya Residence,1025,117927,cilacap,0,6,-7.7042806,109.0249786,0.016956418,158524.3333,1,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SPOT ON 2473 Buana Jaya Residence,1023,117984,cilacap,0,6,-7.7042806,109.0249786,0.016956418,165455.4,1,0,1,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hotel Nakula Sadewa 2 Bandungan,1021,117997,semarang,0,0,-7.1986095,110.3926351,0.019358881,54898.9,1,0,0,1,0,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DS Residence 34 Gang Pinggir,1101,118000,semarang,3,6.9,-6.975441,110.4284198,0.006240497,366686.3333,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DS CoLive 34 Pecinan,1101,118000,semarang,2,8.1,-6.975441,110.4284199,0.006240531,366686.3333,1,0,0,1,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DS CoLive 34 Pecinan,1114,118000,semarang,2,8.1,-6.975441,110.4284199,0.006240531,331850.8,0,1,1,1,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DS CoLive 34 Pecinan,1115,118000,semarang,2,8.1,-6.975441,110.4284199,0.006240531,400099.8,0,1,0,1,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DS CoLive 34 Pecinan,1116,118000,semarang,2,8.1,-6.975441,110.4284199,0.006240531,517686.6,0,1,0,1,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DS CoLive 34 Pecinan,1117,118000,semarang,2,8.1,-6.975441,110.4284199,0.006240531,744501.5556,0,1,0,1,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DS CoLive 34 Pecinan,1118,118000,semarang,2,8.1,-6.975441,110.4284199,0.006240531,947530.7143,0,1,0,1,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DS Residence 34 Gang Pinggir,1114,118000,semarang,3,6.8,-6.975441,110.4284198,0.006240497,331850.8,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DS Residence 34 Gang Pinggir,1115,118000,semarang,3,6.8,-6.975441,110.4284198,0.006240497,400099.8,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DS Residence 34 Gang Pinggir,1116,118000,semarang,3,6.9,-6.975441,110.4284198,0.006240497,517686.6,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DS Residence 34 Gang Pinggir,1117,118000,semarang,3,6.9,-6.975441,110.4284198,0.006240497,744501.5556,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DS Residence 34 Gang Pinggir,1118,118000,semarang,3,6.9,-6.975441,110.4284198,0.006240497,947530.7143,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OYO 2495 Hotel Wijaya Purwokerto,1025,118007,banyumas,0,7.1,-7.4369885,109.2580428,0.011922633,74738.4,1,0,0,1,0,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OYO 2495 Hotel Wijaya Purwokerto,1121,118090,banyumas,0,7.1,-7.4369885,109.2580428,0.011922633,81903.6,0,1,1,1,0,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SPOT ON 2473 Buana Jaya Residence,1030,118184,cilacap,0,6,-7.7042806,109.0249786,0.016956418,159922.3,1,0,1,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SPOT ON 90100 Hotel Kediri Bandungan,1021,118250,semarang,2,7.3,-7.2157443,110.3846205,0.01492077,37681,1,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SPOT ON 2473 Buana Jaya Residence,1028,118271,cilacap,0,6,-7.7042806,109.0249786,0.016956418,158484.5556,1,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SPOT ON 2473 Buana Jaya Residence,1029,118271,cilacap,0,6,-7.7042806,109.0249786,0.016956418,191194.2,1,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SPOT ON 2473 Buana Jaya Residence,1022,118339,cilacap,0,6,-7.7042806,109.0249786,0.016956418,181022.1,1,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SPOT ON 2473 Buana Jaya Residence,1024,118376,cilacap,0,6,-7.7042806,109.0249786,0.016956418,137187.6667,1,0,1,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SPOT ON 2473 Buana Jaya Residence,1020,118409,cilacap,0,6,-7.7042806,109.0249786,0.016956418,172850.7,1,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SPOT ON 2473 Buana Jaya Residence,1101,118409,cilacap,0,6,-7.7042806,109.0249786,0.016956418,175805.4,1,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OYO 90258 Hotel New Aprilla,1117,118800,banyumas,1,8.2,-7.3153638,109.2310562,0.02284951,140147.9,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SPOT ON 2281 Omajo,1024,118975,semarang,0,8.3,-6.9885379,110.4366614,0.007629105,155258,1,0,1,1,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SPOT ON 2281 Omajo,1026,118975,semarang,0,8.3,-6.9885379,110.4366614,0.007629105,153469.2,1,0,0,1,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
